timestamp|log_type|src_ip|user|hostname|dst|method|url|action|category|risk|bytes|qtype|answer|details|record_id
2026-07-07T17:22:00+08:00|HTTP|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000922
2026-07-07T17:42:00+08:00|DNS|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000923
2026-07-07T17:44:00+08:00|DNS|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000924
2026-07-07T17:59:00+08:00|HTTP|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|docs.dev.example|GET|https://docs.dev.example/|PERMITTED|Reference|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000925
2026-07-08T08:06:00+08:00|HTTP|10.12.20.40|wei.jie@bloomline-tech.com|BLM-OPS-40|meet-attend.example|GET|https://meet-attend.example/|PERMITTED|Conferencing|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000926
2026-07-08T08:29:00+08:00|HTTP|10.12.20.40|wei.jie@bloomline-tech.com|BLM-OPS-40|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000927
2026-07-08T08:49:00+08:00|DNS|10.12.20.40|wei.jie@bloomline-tech.com|BLM-OPS-40|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000928
2026-07-08T08:51:00+08:00|DNS|10.12.20.40|wei.jie@bloomline-tech.com|BLM-OPS-40|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000929
2026-07-08T10:01:00+08:00|DNS|10.12.20.70|michelle.koh@bloomline-tech.com|BLM-MKT-70|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000930
2026-07-08T10:16:00+08:00|HTTP|10.12.20.70|michelle.koh@bloomline-tech.com|BLM-MKT-70|biz-finance.example|GET|https://biz-finance.example/|PERMITTED|Business|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000931
2026-07-08T10:39:00+08:00|HTTP|10.12.20.70|michelle.koh@bloomline-tech.com|BLM-MKT-70|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000932
2026-07-08T10:59:00+08:00|DNS|10.12.20.70|michelle.koh@bloomline-tech.com|BLM-MKT-70|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000933
2026-07-08T13:19:00+08:00|DNS|10.12.20.50|nadia.rahman@bloomline-tech.com|BLM-FIN-50|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000934
2026-07-08T13:21:00+08:00|DNS|10.12.20.50|nadia.rahman@bloomline-tech.com|BLM-FIN-50|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000935
2026-07-08T13:36:00+08:00|HTTP|10.12.20.50|nadia.rahman@bloomline-tech.com|BLM-FIN-50|social-media.example|GET|https://social-media.example/|PERMITTED|Social|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000936
2026-07-08T13:59:00+08:00|HTTP|10.12.20.50|nadia.rahman@bloomline-tech.com|BLM-FIN-50|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000937
2026-07-08T15:09:00+08:00|HTTP|10.12.20.13|kelvin.tan@bloomline-tech.com|BLM-IT-13|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000938
2026-07-08T15:29:00+08:00|DNS|10.12.20.13|kelvin.tan@bloomline-tech.com|BLM-IT-13|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000939
2026-07-08T15:31:00+08:00|DNS|10.12.20.13|kelvin.tan@bloomline-tech.com|BLM-IT-13|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000940
2026-07-08T15:46:00+08:00|HTTP|10.12.20.13|kelvin.tan@bloomline-tech.com|BLM-IT-13|kb-azure.example|GET|https://kb-azure.example/|PERMITTED|Reference|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000941
2026-07-08T17:19:00+08:00|HTTP|10.12.20.31|rahim.bakar@bloomline-tech.com|BLM-LGL-31|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000942
2026-07-08T17:39:00+08:00|DNS|10.12.20.31|rahim.bakar@bloomline-tech.com|BLM-LGL-31|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000943
2026-07-08T17:41:00+08:00|DNS|10.12.20.31|rahim.bakar@bloomline-tech.com|BLM-LGL-31|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000944
2026-07-08T17:56:00+08:00|HTTP|10.12.20.31|rahim.bakar@bloomline-tech.com|BLM-LGL-31|docs.dev.example|GET|https://docs.dev.example/|PERMITTED|Reference|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000945
2026-07-09T06:55:00+08:00|HTTP|10.12.2.15|svc-backup@bloomline-tech.com|BLM-BKP-01|graph.microsoft.com|POST|https://graph.microsoft.com/v1.0/me/drive/recent|PERMITTED|Backup|low|0|-|-|agent=GraphClient/1.0;app=ServiceAccount|S-0000946
2026-07-09T06:55:00+08:00|HTTP|10.12.2.16|svc-patch@bloomline-tech.com|BLM-PAT-01|graph.microsoft.com|POST|https://graph.microsoft.com/v1.0/me/drive/recent|PERMITTED|Backup|low|0|-|-|agent=GraphClient/1.0;app=ServiceAccount|S-0000947
2026-07-09T06:55:00+08:00|HTTP|10.12.2.17|svc-monitor@bloomline-tech.com|BLM-MON-01|graph.microsoft.com|POST|https://graph.microsoft.com/v1.0/me/drive/recent|PERMITTED|Backup|low|0|-|-|agent=GraphClient/1.0;app=ServiceAccount|S-0000948
2026-07-09T08:03:00+08:00|HTTP|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|meet-attend.example|GET|https://meet-attend.example/|PERMITTED|Conferencing|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000949
2026-07-09T08:26:00+08:00|HTTP|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000950
2026-07-09T08:46:00+08:00|DNS|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000951
2026-07-09T08:48:00+08:00|DNS|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000952
2026-07-09T10:13:00+08:00|HTTP|10.12.20.60|jason.lee@bloomline-tech.com|BLM-SLS-60|biz-finance.example|GET|https://biz-finance.example/|PERMITTED|Business|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000953
2026-07-09T10:36:00+08:00|HTTP|10.12.20.60|jason.lee@bloomline-tech.com|BLM-SLS-60|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000954
2026-07-09T10:56:00+08:00|DNS|10.12.20.60|jason.lee@bloomline-tech.com|BLM-SLS-60|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000955
2026-07-09T10:58:00+08:00|DNS|10.12.20.60|jason.lee@bloomline-tech.com|BLM-SLS-60|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000956
2026-07-09T12:06:00+08:00|DNS|10.12.20.80|omar.farouk@bloomline-tech.com|BLM-PRC-80|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000957
2026-07-09T12:08:00+08:00|DNS|10.12.20.80|omar.farouk@bloomline-tech.com|BLM-PRC-80|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000958
2026-07-09T12:23:00+08:00|HTTP|10.12.20.80|omar.farouk@bloomline-tech.com|BLM-PRC-80|projectdocs.example|GET|https://projectdocs.example/|PERMITTED|File Sharing|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000959
2026-07-09T12:46:00+08:00|HTTP|10.12.20.80|omar.farouk@bloomline-tech.com|BLM-PRC-80|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000960
2026-07-09T13:16:00+08:00|DNS|10.12.20.105|priya.raman@bloomline-tech.com|BLM-PRW-01|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000961
2026-07-09T13:18:00+08:00|DNS|10.12.20.105|priya.raman@bloomline-tech.com|BLM-PRW-01|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000962
2026-07-09T13:33:00+08:00|HTTP|10.12.20.105|priya.raman@bloomline-tech.com|BLM-PRW-01|social-media.example|GET|https://social-media.example/|PERMITTED|Social|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000963
2026-07-09T13:56:00+08:00|HTTP|10.12.20.105|priya.raman@bloomline-tech.com|BLM-PRW-01|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000964
2026-07-09T15:06:00+08:00|HTTP|10.12.20.12|david.ow@bloomline-tech.com|BLM-IT-12|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000965
2026-07-09T15:26:00+08:00|DNS|10.12.20.12|david.ow@bloomline-tech.com|BLM-IT-12|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000966
2026-07-09T15:28:00+08:00|DNS|10.12.20.12|david.ow@bloomline-tech.com|BLM-IT-12|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000967
2026-07-09T15:43:00+08:00|HTTP|10.12.20.12|david.ow@bloomline-tech.com|BLM-IT-12|kb-azure.example|GET|https://kb-azure.example/|PERMITTED|Reference|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000968
2026-07-09T17:16:00+08:00|HTTP|10.12.20.21|mei.ling@bloomline-tech.com|BLM-HR-21|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000969
2026-07-09T17:36:00+08:00|DNS|10.12.20.21|mei.ling@bloomline-tech.com|BLM-HR-21|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000970
2026-07-09T17:38:00+08:00|DNS|10.12.20.21|mei.ling@bloomline-tech.com|BLM-HR-21|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000971
2026-07-09T17:53:00+08:00|HTTP|10.12.20.21|mei.ling@bloomline-tech.com|BLM-HR-21|docs.dev.example|GET|https://docs.dev.example/|PERMITTED|Reference|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000972
2026-07-10T08:00:00+08:00|HTTP|10.12.20.31|rahim.bakar@bloomline-tech.com|BLM-LGL-31|meet-attend.example|GET|https://meet-attend.example/|PERMITTED|Conferencing|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000973
2026-07-10T08:23:00+08:00|HTTP|10.12.20.31|rahim.bakar@bloomline-tech.com|BLM-LGL-31|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000974
2026-07-10T08:43:00+08:00|DNS|10.12.20.31|rahim.bakar@bloomline-tech.com|BLM-LGL-31|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000975
2026-07-10T08:45:00+08:00|DNS|10.12.20.31|rahim.bakar@bloomline-tech.com|BLM-LGL-31|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000976
2026-07-10T10:10:00+08:00|HTTP|10.12.20.40|wei.jie@bloomline-tech.com|BLM-OPS-40|biz-finance.example|GET|https://biz-finance.example/|PERMITTED|Business|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000977
2026-07-10T10:33:00+08:00|HTTP|10.12.20.40|wei.jie@bloomline-tech.com|BLM-OPS-40|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000978
2026-07-10T10:53:00+08:00|DNS|10.12.20.40|wei.jie@bloomline-tech.com|BLM-OPS-40|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000979
2026-07-10T10:55:00+08:00|DNS|10.12.20.40|wei.jie@bloomline-tech.com|BLM-OPS-40|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000980
2026-07-10T12:03:00+08:00|DNS|10.12.20.70|michelle.koh@bloomline-tech.com|BLM-MKT-70|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000981
2026-07-10T12:05:00+08:00|DNS|10.12.20.70|michelle.koh@bloomline-tech.com|BLM-MKT-70|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000982
2026-07-10T12:20:00+08:00|HTTP|10.12.20.70|michelle.koh@bloomline-tech.com|BLM-MKT-70|projectdocs.example|GET|https://projectdocs.example/|PERMITTED|File Sharing|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000983
2026-07-10T12:43:00+08:00|HTTP|10.12.20.70|michelle.koh@bloomline-tech.com|BLM-MKT-70|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000984
2026-07-10T15:03:00+08:00|HTTP|10.12.20.50|nadia.rahman@bloomline-tech.com|BLM-FIN-50|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000985
2026-07-10T15:23:00+08:00|DNS|10.12.20.50|nadia.rahman@bloomline-tech.com|BLM-FIN-50|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000986
2026-07-10T15:25:00+08:00|DNS|10.12.20.50|nadia.rahman@bloomline-tech.com|BLM-FIN-50|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000987
2026-07-10T15:40:00+08:00|HTTP|10.12.20.50|nadia.rahman@bloomline-tech.com|BLM-FIN-50|kb-azure.example|GET|https://kb-azure.example/|PERMITTED|Reference|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000988
2026-07-10T17:13:00+08:00|HTTP|10.12.20.13|kelvin.tan@bloomline-tech.com|BLM-IT-13|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000989
2026-07-10T17:33:00+08:00|DNS|10.12.20.13|kelvin.tan@bloomline-tech.com|BLM-IT-13|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000990
2026-07-10T17:35:00+08:00|DNS|10.12.20.13|kelvin.tan@bloomline-tech.com|BLM-IT-13|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000991
2026-07-10T17:50:00+08:00|HTTP|10.12.20.13|kelvin.tan@bloomline-tech.com|BLM-IT-13|docs.dev.example|GET|https://docs.dev.example/|PERMITTED|Reference|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000992
2026-07-11T06:55:00+08:00|HTTP|10.12.2.15|svc-backup@bloomline-tech.com|BLM-BKP-01|graph.microsoft.com|POST|https://graph.microsoft.com/v1.0/me/drive/recent|PERMITTED|Backup|low|0|-|-|agent=GraphClient/1.0;app=ServiceAccount|S-0000993
2026-07-11T06:55:00+08:00|HTTP|10.12.2.16|svc-patch@bloomline-tech.com|BLM-PAT-01|graph.microsoft.com|POST|https://graph.microsoft.com/v1.0/me/drive/recent|PERMITTED|Backup|low|0|-|-|agent=GraphClient/1.0;app=ServiceAccount|S-0000994
2026-07-11T06:55:00+08:00|HTTP|10.12.2.17|svc-monitor@bloomline-tech.com|BLM-MON-01|graph.microsoft.com|POST|https://graph.microsoft.com/v1.0/me/drive/recent|PERMITTED|Backup|low|0|-|-|agent=GraphClient/1.0;app=ServiceAccount|S-0000995
2026-07-11T08:20:00+08:00|HTTP|10.12.20.21|mei.ling@bloomline-tech.com|BLM-HR-21|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000996
2026-07-11T08:40:00+08:00|DNS|10.12.20.21|mei.ling@bloomline-tech.com|BLM-HR-21|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000997
2026-07-11T08:42:00+08:00|DNS|10.12.20.21|mei.ling@bloomline-tech.com|BLM-HR-21|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0000998
2026-07-11T08:57:00+08:00|HTTP|10.12.20.21|mei.ling@bloomline-tech.com|BLM-HR-21|meet-attend.example|GET|https://meet-attend.example/|PERMITTED|Conferencing|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0000999
2026-07-11T10:07:00+08:00|HTTP|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|biz-finance.example|GET|https://biz-finance.example/|PERMITTED|Business|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0001000
2026-07-11T10:30:00+08:00|HTTP|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0001001
2026-07-11T10:50:00+08:00|DNS|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0001002
2026-07-11T10:52:00+08:00|DNS|10.12.20.34|sarah.tan@bloomline-tech.com|BLM-HR-34|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0001003
2026-07-11T12:00:00+08:00|DNS|10.12.20.60|jason.lee@bloomline-tech.com|BLM-SLS-60|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0001004
2026-07-11T12:02:00+08:00|DNS|10.12.20.60|jason.lee@bloomline-tech.com|BLM-SLS-60|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0001005
2026-07-11T12:17:00+08:00|HTTP|10.12.20.60|jason.lee@bloomline-tech.com|BLM-SLS-60|projectdocs.example|GET|https://projectdocs.example/|PERMITTED|File Sharing|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0001006
2026-07-11T12:40:00+08:00|HTTP|10.12.20.60|jason.lee@bloomline-tech.com|BLM-SLS-60|statics.teams.cdn.office.net|GET|https://www.office.com/|PERMITTED|Productivity|low|0|-|-|agent=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36;app=Browser|S-0001007
2026-07-11T14:10:00+08:00|DNS|10.12.20.80|omar.farouk@bloomline-tech.com|BLM-PRC-80|login.microsoftonline.com|-|-|RESOLVED|DNS|low|51|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0001008
2026-07-11T14:12:00+08:00|DNS|10.12.20.80|omar.farouk@bloomline-tech.com|BLM-PRC-80|graph.microsoft.com|-|-|RESOLVED|DNS|low|50|A|20.190.160.45|query_type=STANDARD;response_code=NOERROR;source=internal;app=Browser|S-0001009
